CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
770743983,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,8698.0,874,7824.0,0.708,15683,94,0.709,0.1,Existing Customer
789140283,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,Existing Customer
779542608,47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,3,2,34010.0,1340,32670.0,0.744,1739,39,0.5,0.039,Existing Customer
717105258,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.323,Existing Customer
718792758,35,F,4,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174,Existing Customer
709311633,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,2,0,27000.0,0,27000.0,0.61,1209,39,0.3,0.0,Existing Customer
789415983,36,M,3,Graduate,Married,$60K - $80K,Blue,27,4,3,2,12397.0,1001,11396.0,0.756,1888,42,0.448,0.081,Existing Customer
713183508,39,F,1,High School,Married,Unknown,Blue,36,1,3,2,2751.0,1158,1593.0,0.821,4861,82,0.822,0.421,Existing Customer
779468808,43,M,1,High School,Married,$40K - $60K,Blue,25,6,3,3,1616.0,0,1616.0,0.794,4961,78,0.814,0.0,Existing Customer
806250783,57,F,2,High School,Married,Less than $40K,Blue,52,6,3,2,1441.0,0,1441.0,1.364,2742,58,0.758,0.0,Existing Customer
718054833,50,M,2,Unknown,Single,$120K +,Blue,37,6,3,4,15341.0,1016,14325.0,0.709,2916,65,0.548,0.066,Existing Customer
709224858,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,2,3610.0,1629,1981.0,0.821,1652,40,0.481,0.451,Existing Customer
713019783,41,F,3,High School,Married,$40K - $60K,Blue,35,3,3,3,2644.0,1794,850.0,0.863,4081,72,0.8,0.679,Existing Customer
818814933,58,F,1,Unknown,Single,$40K - $60K,Blue,53,3,3,1,6960.0,1536,5424.0,0.437,3112,79,0.549,0.221,Existing Customer
711649908,33,F,3,Graduate,Married,Unknown,Blue,15,5,3,2,1438.3,1055,383.3,0.901,4208,67,0.675,0.734,Existing Customer
719649408,46,M,2,High School,Married,$60K - $80K,Blue,35,6,3,3,13768.0,763,13005.0,0.712,1390,44,0.76,0.055,Existing Customer
716717733,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,4841.0,859,3982.0,1.003,8918,87,0.977,0.177,Attrited Customer
809846283,42,F,1,Unknown,Married,Less than $40K,Blue,37,3,3,0,1438.3,0,1438.3,0.72,4154,78,0.814,0.0,Existing Customer
712774008,59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,Existing Customer
795844983,45,F,3,High School,Married,$40K - $60K,Blue,39,6,4,1,2851.0,0,2851.0,0.482,3916,64,0.829,0.0,Existing Customer
779138883,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4,4702.0,0,4702.0,0.578,1673,44,0.257,0.0,Existing Customer
711954558,53,F,3,Graduate,Married,$40K - $60K,Blue,44,3,3,4,2636.0,2357,279.0,0.654,1333,34,0.545,0.894,Existing Customer
778878633,51,M,3,Unknown,Married,$80K - $120K,Blue,32,6,3,1,1817.0,885,932.0,0.621,3400,67,0.675,0.487,Existing Customer
720153258,53,F,2,College,Single,Less than $40K,Blue,45,6,3,3,6210.0,1083,5127.0,0.621,3095,62,0.59,0.174,Existing Customer
714778833,49,F,3,College,Single,Unknown,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,Existing Customer
719130558,55,F,2,Uneducated,Married,Less than $40K,Blue,44,5,2,3,1669.0,1000,669.0,0.717,4085,69,0.971,0.599,Existing Customer
767266758,41,F,2,High School,Single,Less than $40K,Blue,34,1,3,4,1661.0,0,1661.0,0.786,2473,49,0.75,0.0,Attrited Customer
779945508,50,F,1,Graduate,Married,Less than $40K,Blue,35,5,2,2,3510.0,1881,1629.0,0.66,3808,81,0.884,0.536,Existing Customer
716875083,26,F,0,High School,Single,$40K - $60K,Blue,36,6,3,4,4152.0,0,4152.0,0.804,2351,42,0.312,0.0,Existing Customer
713271708,46,M,3,Uneducated,Married,Less than $40K,Silver,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0,Existing Customer
716414958,39,F,3,High School,Single,Unknown,Blue,36,3,3,3,2366.0,1927,439.0,0.631,3659,66,0.833,0.814,Existing Customer
818901708,41,F,4,College,Divorced,Unknown,Blue,36,3,1,1,1438.3,0,1438.3,0.841,4539,90,0.765,0.0,Existing Customer
720155583,55,F,2,Unknown,Single,Less than $40K,Blue,39,3,2,3,2426.0,1589,837.0,0.87,5175,82,0.822,0.655,Existing Customer
715573758,43,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.0,1816,32700.0,0.995,15226,113,0.712,0.053,Existing Customer
717885183,36,M,1,Graduate,Single,Less than $40K,Blue,25,6,1,2,2622.0,2489,133.0,0.84,2717,79,0.549,0.949,Existing Customer
753795633,48,F,2,Uneducated,Married,Less than $40K,Blue,41,5,3,2,2964.0,2517,447.0,0.699,2327,38,0.81,0.849,Attrited Customer
779310033,42,F,4,Doctorate,Married,Less than $40K,Blue,24,3,2,3,4304.0,0,4304.0,0.183,1788,36,0.091,0.0,Attrited Customer
779130108,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0,Attrited Customer
767269908,36,M,2,College,Married,$120K +,Blue,29,6,3,2,3158.0,0,3158.0,1.209,2973,63,0.969,0.0,Existing Customer
708145908,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445,Existing Customer
713453733,45,F,2,Uneducated,Single,$40K - $60K,Blue,37,6,1,3,2529.0,1654,875.0,0.528,3428,84,0.68,0.654,Existing Customer
713356833,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,Existing Customer
719054733,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554,Existing Customer
710363433,26,M,0,High School,Single,Less than $40K,Blue,36,6,3,3,2735.0,1348,1387.0,0.805,2441,58,0.45,0.493,Existing Customer
712340733,42,F,2,Graduate,Unknown,Unknown,Blue,34,5,2,2,19373.0,1142,18231.0,0.655,1792,48,0.455,0.059,Existing Customer
768498258,47,F,1,High School,Married,Unknown,Blue,41,3,2,3,2950.0,1642,1308.0,0.8,4740,83,0.694,0.557,Existing Customer
712164333,40,M,4,High School,Married,$60K - $80K,Blue,29,3,3,2,12544.0,1636,10908.0,0.503,1758,51,0.457,0.13,Attrited Customer
771833433,49,M,2,High School,Married,$80K - $120K,Blue,38,3,2,4,29893.0,0,29893.0,0.519,2063,48,0.846,0.0,Attrited Customer
716077458,46,M,3,Uneducated,Married,$40K - $60K,Blue,36,4,2,4,4707.0,1121,3586.0,0.604,3188,71,0.651,0.238,Existing Customer
711628458,45,F,3,Graduate,Married,Less than $40K,Blue,31,4,1,0,8829.0,901,7928.0,0.825,1902,45,0.667,0.102,Existing Customer
768643158,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,1,3,3842.0,2459,1383.0,0.691,13598,119,0.725,0.64,Existing Customer
810974958,51,M,2,High School,Married,$60K - $80K,Blue,46,5,3,2,4123.0,1760,2363.0,0.869,2447,40,0.429,0.427,Attrited Customer
708714108,42,F,3,High School,Single,Less than $40K,Silver,31,5,2,3,13441.0,2517,10924.0,0.734,1894,49,0.633,0.187,Existing Customer
718037433,58,M,1,Graduate,Married,$80K - $120K,Blue,49,6,4,2,1654.0,1253,401.0,0.508,1887,60,0.538,0.758,Existing Customer
713803158,41,M,3,High School,Single,$60K - $80K,Blue,33,4,1,3,9246.0,0,9246.0,0.658,4611,91,0.569,0.0,Existing Customer
715401633,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469.0,2002,2467.0,0.669,2111,38,0.462,0.448,Existing Customer
711183558,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,2221.0,1291,930.0,0.785,8618,98,0.815,0.581,Existing Customer
779158533,43,F,3,Uneducated,Single,Less than $40K,Blue,25,2,3,3,1616.0,966,650.0,0.647,4774,74,0.805,0.598,Existing Customer
709074108,36,M,2,College,Single,$60K - $80K,Blue,24,5,2,5,23032.0,840,22192.0,0.739,2787,73,0.698,0.036,Existing Customer
789413958,53,M,1,Graduate,Single,$80K - $120K,Blue,43,4,2,3,11909.0,1018,10891.0,1.006,1938,53,0.656,0.085,Existing Customer
720650208,40,F,3,College,Unknown,$40K - $60K,Blue,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,Existing Customer
771502383,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,Existing Customer
770753733,42,F,5,College,Single,Less than $40K,Blue,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613,Existing Customer
708711483,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,Existing Customer
708846183,48,M,4,College,Single,$60K - $80K,Blue,30,4,2,2,3307.0,2234,1073.0,0.818,4006,68,0.838,0.676,Existing Customer
720676158,34,F,4,Uneducated,Single,Unknown,Blue,21,6,3,2,9005.0,1994,7011.0,0.919,5223,89,0.712,0.221,Existing Customer
713171358,46,F,4,College,Single,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.749,3880,74,0.721,0.0,Existing Customer
778801608,50,M,2,College,Married,$80K - $120K,Blue,39,6,4,2,3606.0,1862,1744.0,0.689,3568,92,0.804,0.516,Existing Customer
787593558,42,M,3,Graduate,Married,$80K - $120K,Blue,34,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495,Existing Customer
803347908,34,F,1,Graduate,Single,Less than $40K,Gold,28,4,3,2,15987.0,0,15987.0,1.494,2327,65,0.806,0.0,Existing Customer
716838633,46,M,4,High School,Single,$60K - $80K,Blue,36,4,5,0,13407.0,1341,12066.0,0.928,4869,84,0.615,0.1,Existing Customer
714019083,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,2019.0,803,1216.0,0.882,8426,102,0.478,0.398,Existing Customer
713804058,45,F,4,College,Married,Less than $40K,Blue,36,5,2,3,4187.0,2199,1988.0,0.908,4647,81,0.884,0.525,Existing Customer
710738883,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,0.843,4222,61,0.649,0.5,Existing Customer
771222558,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696,Existing Customer
802101858,40,F,2,Unknown,Married,Less than $40K,Blue,34,3,3,3,4757.0,1978,2779.0,0.959,4220,71,0.775,0.416,Existing Customer
715091208,42,M,3,High School,Married,$80K - $120K,Blue,36,2,3,3,18177.0,841,17336.0,0.888,8512,94,0.679,0.046,Existing Customer
720768258,52,F,3,Graduate,Single,Less than $40K,Blue,34,5,2,1,2996.0,2147,849.0,0.503,4724,66,0.737,0.717,Existing Customer
710092683,38,M,2,College,Married,$80K - $120K,Blue,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,Existing Customer
778191933,45,M,3,Uneducated,Single,$120K +,Blue,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353,Attrited Customer
711644508,34,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,2,0,12182.0,1136,11046.0,0.753,2295,63,0.5,0.093,Existing Customer
718563483,30,M,2,Unknown,Divorced,$120K +,Blue,14,3,2,3,1548.0,0,1548.0,0.828,2611,64,0.455,0.0,Existing Customer
712403358,55,F,2,College,Single,$40K - $60K,Blue,35,4,4,4,1438.3,696,742.3,0.888,4307,76,0.9,0.484,Existing Customer
716068683,28,M,0,Uneducated,Divorced,Unknown,Blue,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,Existing Customer
717384183,58,F,3,Graduate,Single,Less than $40K,Blue,53,1,3,1,2669.0,2048,621.0,0.725,4863,79,1.135,0.767,Existing Customer
720409608,45,M,3,High School,Married,$120K +,Blue,35,6,2,3,32446.0,1974,30472.0,0.621,1717,39,0.696,0.061,Existing Customer
711204483,56,M,4,High School,Married,$60K - $80K,Blue,46,3,3,3,2340.0,1930,410.0,0.987,781,15,0.364,0.825,Attrited Customer
712255458,37,M,3,High School,Single,$60K - $80K,Blue,36,3,1,5,8418.0,2051,6367.0,0.847,2879,63,0.703,0.244,Existing Customer
718650258,54,F,3,Graduate,Single,Unknown,Blue,47,2,3,1,6146.0,2210,3936.0,0.905,12956,97,0.796,0.36,Existing Customer
813764283,39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,17978.0,1820,16158.0,0.85,15657,114,0.81,0.101,Existing Customer
711706458,44,M,4,Doctorate,Married,$80K - $120K,Blue,27,1,2,1,24134.0,1290,22844.0,0.814,13311,110,0.642,0.053,Existing Customer
718279983,49,F,1,College,Married,Unknown,Blue,36,1,3,2,5039.0,2489,2550.0,0.875,4770,74,0.947,0.494,Existing Customer
720753183,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,9617.0,2035,7582.0,1.004,4247,76,0.854,0.212,Existing Customer
712979133,55,M,4,High School,Married,$80K - $120K,Blue,41,2,2,2,27560.0,900,26660.0,1.031,646,10,0.25,0.033,Attrited Customer
715554708,53,M,1,High School,Unknown,$120K +,Blue,34,2,1,2,8507.0,1484,7023.0,0.709,14949,114,0.727,0.174,Existing Customer
718191483,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,Existing Customer
712931733,49,F,4,Graduate,Single,Less than $40K,Blue,36,1,1,3,2636.0,1257,1379.0,0.661,7136,82,0.608,0.477,Existing Customer
712234308,54,F,3,Graduate,Married,Unknown,Blue,36,6,1,2,4928.0,1805,3123.0,0.641,4767,90,0.698,0.366,Existing Customer
789289383,42,M,3,Graduate,Single,$80K - $120K,Silver,31,2,2,3,34516.0,2120,32396.0,0.9,14626,97,0.644,0.061,Existing Customer
720301458,52,M,1,High School,Single,$120K +,Blue,38,3,1,2,19709.0,1924,17785.0,0.468,3000,64,0.641,0.098,Existing Customer
716714733,41,M,3,Graduate,Single,$80K - $120K,Blue,30,3,2,0,3460.0,955,2505.0,0.644,3642,69,0.769,0.276,Existing Customer
825811158,51,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,3069.0,2517,552.0,0.73,4512,83,0.766,0.82,Existing Customer
710596983,51,M,1,Uneducated,Single,$80K - $120K,Blue,37,1,3,2,27318.0,2416,24902.0,0.917,7481,96,0.548,0.088,Existing Customer
717129333,35,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,2,1438.3,0,1438.3,0.744,4434,73,0.78,0.0,Existing Customer
757685733,43,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,2,3226.0,2145,1081.0,0.644,5066,75,0.786,0.665,Existing Customer
709285683,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3,0,1438.3,0.836,4509,74,0.451,0.0,Existing Customer
710136258,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0,1806.0,0.983,2833,43,0.654,0.0,Attrited Customer
770769483,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,1,3,2256.0,775,1481.0,0.879,1749,33,0.435,0.344,Existing Customer
711416958,33,F,2,Graduate,Single,Unknown,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0,Existing Customer
715937133,64,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,2,2,4999.0,2299,2700.0,0.716,1601,48,0.5,0.46,Existing Customer
716174433,65,F,1,College,Married,Less than $40K,Blue,54,3,3,3,2888.0,1134,1754.0,1.479,2489,54,0.742,0.393,Existing Customer
711583458,48,F,2,College,Married,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.743,4913,82,0.822,0.0,Existing Customer
710587458,34,M,2,High School,Unknown,$80K - $120K,Blue,22,4,3,2,11154.0,1612,9542.0,0.633,4339,77,1.026,0.145,Existing Customer
795784008,44,F,3,Graduate,Married,Less than $40K,Blue,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,Attrited Customer
753208833,43,F,5,Uneducated,Married,$40K - $60K,Blue,36,5,3,2,2311.0,1320,991.0,0.658,3967,71,0.69,0.571,Existing Customer
711605208,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0,Attrited Customer
708453408,40,M,4,College,Divorced,$80K - $120K,Blue,31,6,2,3,16050.0,0,16050.0,0.77,3721,62,0.512,0.0,Existing Customer
716578158,39,F,1,Unknown,Married,Less than $40K,Blue,29,6,2,5,2722.0,1592,1130.0,1.319,3205,49,0.633,0.585,Existing Customer
760104333,43,F,3,Graduate,Married,Less than $40K,Silver,36,6,2,2,11392.0,0,11392.0,0.821,3246,63,0.703,0.0,Existing Customer
714702033,43,F,4,Graduate,Unknown,Less than $40K,Blue,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,Existing Customer
781183233,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,Existing Customer
803977008,39,M,2,Unknown,Married,$60K - $80K,Blue,34,6,2,4,5219.0,1826,3393.0,1.011,1715,35,1.188,0.35,Existing Customer
711526533,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,4,2,3,16434.0,2104,14330.0,0.955,1726,37,0.85,0.128,Existing Customer
710635083,46,M,4,High School,Married,$80K - $120K,Blue,38,5,1,2,28327.0,582,27745.0,0.912,3475,52,0.733,0.021,Existing Customer
715155033,61,M,0,High School,Single,$40K - $60K,Blue,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459,Existing Customer
709009833,54,M,3,Graduate,Married,$40K - $60K,Blue,44,3,3,3,1655.0,0,1655.0,0.766,4621,67,0.675,0.0,Existing Customer
718303683,36,F,2,Graduate,Married,Less than $40K,Blue,23,4,2,2,1666.0,813,853.0,0.813,2622,60,0.818,0.488,Attrited Customer
710497608,38,M,2,Uneducated,Single,$40K - $60K,Blue,36,5,1,2,7756.0,1670,6086.0,0.78,1858,51,0.545,0.215,Existing Customer
798699033,52,F,2,Graduate,Single,Unknown,Blue,46,3,3,3,8961.0,1382,7579.0,0.797,4408,80,0.778,0.154,Existing Customer
709411383,45,M,2,Uneducated,Unknown,$40K - $60K,Blue,37,6,4,1,2811.0,1630,1181.0,0.847,4275,78,0.733,0.58,Existing Customer
717535083,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,Existing Customer
717200508,40,F,4,Uneducated,Single,Unknown,Blue,32,3,1,3,3056.0,2038,1018.0,0.675,4734,73,0.659,0.667,Existing Customer
710749458,64,F,0,Doctorate,Married,Less than $40K,Blue,53,4,1,3,5462.0,1864,3598.0,0.67,1523,35,0.667,0.341,Existing Customer
719131533,29,F,0,Post-Graduate,Divorced,Less than $40K,Blue,17,3,2,4,2585.0,2008,577.0,1.266,3519,73,0.622,0.777,Existing Customer
798996183,61,F,0,Unknown,Married,Less than $40K,Blue,55,4,2,3,2194.0,1512,682.0,0.725,4069,80,0.778,0.689,Existing Customer
718296558,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691.0,1327,364.0,0.774,2345,33,0.435,0.785,Attrited Customer
711492258,50,M,2,Graduate,Married,$60K - $80K,Blue,45,2,1,0,2021.0,1578,443.0,0.761,5298,71,0.919,0.781,Existing Customer
716022258,51,F,3,College,Single,Less than $40K,Blue,36,3,3,3,8960.0,2222,6738.0,0.382,1853,40,0.333,0.248,Attrited Customer
711990933,40,F,2,Graduate,Single,Less than $40K,Blue,29,4,3,2,2295.0,0,2295.0,0.699,3292,62,0.824,0.0,Existing Customer
817089408,44,M,2,College,Married,$60K - $80K,Blue,27,3,1,2,19114.0,1754,17360.0,0.865,4413,69,0.725,0.092,Existing Customer
780197133,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,Existing Customer
711556533,43,F,1,Graduate,Unknown,Unknown,Blue,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,Existing Customer
788661408,47,F,3,Uneducated,Married,Less than $40K,Blue,33,4,5,2,2990.0,890,2100.0,0.711,4757,79,0.837,0.298,Existing Customer
708813033,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,3,0,6509.0,2033,4476.0,0.83,1409,37,0.37,0.312,Existing Customer
789780033,33,M,3,College,Married,$80K - $120K,Silver,22,6,2,2,34516.0,917,33599.0,0.764,14202,114,0.781,0.027,Existing Customer
721455558,56,M,0,Graduate,Single,$60K - $80K,Blue,44,1,3,2,6828.0,1859,4969.0,0.752,14713,104,0.677,0.272,Existing Customer
772399983,55,M,2,College,Single,$80K - $120K,Silver,45,3,1,4,34516.0,1433,33083.0,0.728,1966,31,0.55,0.042,Existing Customer
717284133,53,F,1,High School,Married,Less than $40K,Blue,41,1,2,3,3472.0,2517,955.0,0.75,4520,84,0.68,0.725,Existing Customer
718383183,51,F,3,High School,Married,Less than $40K,Blue,39,2,1,1,3803.0,2437,1366.0,0.809,14397,117,0.746,0.641,Existing Customer
770135358,46,F,1,Graduate,Married,Less than $40K,Blue,40,6,2,2,5157.0,1485,3672.0,0.699,4417,77,0.711,0.288,Existing Customer
715500558,45,F,3,Graduate,Married,Unknown,Blue,36,3,1,4,1637.0,774,863.0,1.126,4120,78,1.0,0.473,Existing Customer
716124408,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049,Attrited Customer
720711483,56,F,1,High School,Married,Unknown,Blue,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685,Attrited Customer
789953733,46,F,3,Graduate,Married,Less than $40K,Blue,37,5,1,3,2470.0,1961,509.0,0.802,4519,78,0.733,0.794,Existing Customer
771349458,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657.0,1792,3865.0,0.904,1914,46,0.769,0.317,Existing Customer
820593033,43,F,2,Graduate,Single,$40K - $60K,Silver,39,3,1,2,18524.0,1736,16788.0,0.762,4496,64,0.882,0.094,Existing Customer
710794983,41,F,3,High School,Single,Unknown,Blue,32,2,1,1,4745.0,1157,3588.0,0.965,4705,78,0.902,0.244,Existing Customer
719505483,51,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,5881.0,0,5881.0,0.71,4431,89,0.816,0.0,Existing Customer
748503708,54,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,2797.0,1627,1170.0,0.413,1566,36,0.714,0.582,Existing Customer
708831858,43,F,3,Uneducated,Married,Less than $40K,Blue,30,1,3,4,4579.0,1506,3073.0,0.443,1915,44,0.375,0.329,Attrited Customer
772879158,47,M,5,High School,Married,$60K - $80K,Blue,38,4,1,2,7357.0,1069,6288.0,0.77,3943,64,0.641,0.145,Existing Customer
778567983,50,F,2,Graduate,Single,$40K - $60K,Blue,43,4,1,3,1438.3,0,1438.3,1.196,4512,77,0.833,0.0,Existing Customer
719127558,43,M,2,High School,Divorced,$80K - $120K,Blue,31,6,2,4,34516.0,1075,33441.0,0.727,3015,65,0.477,0.031,Existing Customer
803148033,54,M,1,College,Married,$80K - $120K,Blue,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,Existing Customer
779557533,54,M,1,Post-Graduate,Single,$80K - $120K,Blue,40,6,3,3,10260.0,942,9318.0,1.042,1566,50,0.562,0.092,Existing Customer
818311533,53,F,3,Uneducated,Single,Less than $40K,Blue,48,5,3,1,4908.0,1429,3479.0,0.745,3535,65,0.667,0.291,Existing Customer
779104608,34,F,3,High School,Unknown,Unknown,Blue,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0,Attrited Customer
710103558,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,Existing Customer
772388508,43,F,3,Graduate,Married,Unknown,Blue,32,2,3,3,8314.0,1349,6965.0,0.531,5028,80,0.702,0.162,Existing Customer
717257658,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,9357.0,1942,7415.0,0.8,7971,84,0.787,0.208,Existing Customer
712662783,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3793.0,2517,1276.0,0.512,2577,57,0.629,0.664,Attrited Customer
714332658,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596.0,1086,4510.0,0.587,3896,65,0.757,0.194,Existing Customer
712257258,50,F,1,High School,Single,Less than $40K,Blue,36,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0,Attrited Customer
714888633,50,M,1,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051.0,1183,2868.0,0.794,1837,57,0.629,0.292,Existing Customer
710512833,38,F,2,Graduate,Married,Less than $40K,Blue,29,6,1,1,3304.0,1338,1966.0,0.615,5178,79,0.756,0.405,Existing Customer
797218233,51,F,2,Unknown,Single,Less than $40K,Blue,45,5,1,0,1757.0,0,1757.0,0.533,4550,82,0.547,0.0,Existing Customer
711320508,57,M,4,Graduate,Married,$80K - $120K,Blue,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464,Existing Customer
709467183,56,M,3,Graduate,Married,$60K - $80K,Blue,40,3,3,2,20501.0,561,19940.0,0.779,15162,99,0.678,0.027,Existing Customer
708960858,40,M,4,High School,Married,$80K - $120K,Blue,21,3,2,3,11502.0,2066,9436.0,0.889,4786,85,1.125,0.18,Existing Customer
711957708,38,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,4,2717.0,1591,1126.0,1.596,2064,33,1.062,0.586,Existing Customer
711234783,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020.0,0,2020.0,0.716,2621,45,0.552,0.0,Attrited Customer
779236083,37,F,3,High School,Married,Less than $40K,Blue,19,5,1,3,4138.0,0,4138.0,1.168,2420,50,0.613,0.0,Existing Customer
814590483,45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3,3,3592.0,865,2727.0,0.663,12777,95,0.727,0.241,Existing Customer
710803983,44,M,1,Unknown,Married,$80K - $120K,Blue,33,2,3,1,32222.0,0,32222.0,0.844,14220,95,0.61,0.0,Existing Customer
715756683,50,M,4,Graduate,Single,$80K - $120K,Blue,36,3,2,4,14804.0,1696,13108.0,0.959,15237,111,0.734,0.115,Existing Customer
709579383,58,M,1,Uneducated,Married,$80K - $120K,Blue,50,5,3,2,6978.0,1148,5830.0,1.645,1362,26,1.0,0.165,Existing Customer
788830683,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,0,2478.0,2031,447.0,1.284,1558,31,0.938,0.82,Existing Customer
