order_num,sku,qty
TF1810120013956,17291116238,1
TF1810120013956,17291116237,2
TF1810120013956,20027233536,1
TF1810120013956,20027233539,1
TF1810120013956,17291113639,2
TF1810120013956,17291113039,2
TF1810120013956,17291204736,1
TF1810120013956,17293302735,3
TF1810120013754,55202810835,1
TF1810120013754,17293302438,1
TF1810120013754,17293117639,1
TF1810120013754,27241813836,3
TF1810120013754,27241813838,1
TF1810120013754,17293302439,1
TF1810120013754,17293114437,3
TF1810110014080,18243114738,2
TF1810110014080,18243114737,3
TF1810110014080,27241810137,2
TF1810110014080,27241808437,1
TF1810110014080,27241815138,2
TF1810090015952,17293114437,1
TF1810090015952,18293304337,3
TF1810090015952,17293117635,3
TF1810090015952,17293114435,2
TF1810090015952,17293114438,3
TF1810090015952,18293106738,2
TF1810090015952,17293113935,1
TF1810090015952,18293106737,1
TF1810080027724,28882200140,2
TF1810080027724,40082088844,2
TF1810080027724,28882200042,2
TF1810080027724,40082088843,2
TF1810080027724,28235229938,3
TF1810080027724,18291127538,1
TF1810080027724,18291127536,2
TF1810080027724,17145257643,1
TF1810080027724,40082011144,3
TF1810090016427,17293113935,2
TF1810090016427,17291217435,3
TF1810090016427,17291204738,1
TF1810090016427,17293305936,2
TF1810090016427,17291217434,3
TF1810090016427,25241808239,2
TF1810090016427,17291109539,2
TF1810090016427,18293304338,1
TF1810090016427,25241808240,3
TF1810090016427,17291109534,3
TF1810090016600,18291127936,1
TF1810090016600,18293304336,2
TF1810090016600,18291127937,2
TF1810090016600,17291105837,2
TF1810090016600,17291105838,3
TF1810090016600,18291127938,2
TF1810080020674,88161303840,1
TF1810080020674,88181101941,3
TF1810080020674,88082105144,3
TF1810080020674,88082105142,1
TF1810080020674,88181101943,2
TF1810080020674,88181101438,3
TF1810080020674,88181101938,2
TF1810080020674,88181102141,3
TF1810080020674,88181102138,3
TF1810090016709,17291105736,3
TF1810090016709,17291105738,1
TF1810090016709,17291105737,1
TF1810090016709,17293120037,1
TF1810090016709,28132204738,2
TF1810090016709,18293304336,2
TF1810080021061,88082107740,3
TF1810080021061,88181102140,2
TF1810080021061,88181102139,2
TF1810080021061,88181102141,1
TF1810080021061,16142405142,1
TF1810080021061,88082105239,2
TF1810080021061,16142405140,1
TF1810080021061,88082105140,2
TF1810080021061,88082105240,1
TF1810080021061,88082106139,3
TF1810080021061,28135212742,3
TF1810080021061,88181101042,3
TF1810080021061,88082106141,1
TF1810080021061,88082106142,3
TF1810090016501,18121116142,3
TF1810090016501,28132204742,2
TF1810090016501,28132204739,3
TF1810090016501,17291117535,2
TF1810090016501,25241808235,1
TF1810090016501,17293305938,1
TF1810090016501,17293117636,1
TF1810110014080,27241811038,3
TF1810110014080,27241811537,3
TF1810110014080,27241811036,1
TF1810110014080,27241811035,1
TF1810120013956,17291113035,1
TF1810120013956,27241810736,3
TF1810120013956,7291100639,1
TF1810120013956,7291100637,1
TF1810120013956,88181101442,3
TF1810120013956,17291115737,3
TF1810120013956,28135218939,1
TF1810120013956,28135218938,3
TF1810120013956,28135218940,2
TF1810120020742,27241819337,1
TF1810120020742,28244926036,1
TF1810120020742,28244926040,2
TF1810120020742,18203109436,3
TF1810120020742,28244926135,3
TF1810120020742,28244926138,3
TF1810120020742,28244926137,2
TF1810120020742,17293105937,1
TF1810120020742,18291105335,3
TF1810120020742,18291105338,2
TF1810120020742,18293312236,3
TF1810120020742,28244926139,3
TF1810120021066,18293307037,1
TF1810120021066,18293307036,2
TF1810120021066,18293312139,2
TF1810120021066,18291147038,3
TF1810120021066,18293304338,3
TF1810120021066,18293304339,2
TF1810120020950,18293102137,3
TF1810120020950,28244926039,1
TF1810120020950,18291121539,1
TF1810120020950,18293312438,3
TF1810120020950,18293102139,2
TF1810120020950,18291147039,1
TF1810120020950,18291132837,2
TF1810120020950,18291147036,3
TF1810120020950,18291147035,1
TF1810120020950,28244926137,2
TF1810120020950,28244926136,3
TF1810120020950,28244926138,2
TF1810110014166,17293305935,1
TF1810110014166,17293305934,1
TF1810110014166,17291204737,2
TF1810110014166,17293107536,2
TF1810110014166,17293107535,1
TF1810120016653,27241905739,2
TF1810120016653,17293305938,3
TF1810120016653,27241810737,2
TF1810120016653,27241811035,2
TF1810120016653,17293104835,3
TF1810120016653,17293105936,1
TF1810120016653,17293105937,2
TF1810120016653,20027242137,3
TF1810120016653,20027242138,2
TF1810110014166,17291117537,1
TF1810110014166,17291117536,2
TF1810120016231,17291204739,3
TF1810120016231,17293107036,3
TF1810120020742,18291132834,2
TF1810120020742,18291122638,1
TF1810120020742,18291122635,1
TF1810120020742,18291121635,2
TF1810120020742,18291121636,3
TF1810120020742,18291121637,2
TF1810120017019,17293105936,1
TF1810120017019,17291115735,3
TF1810120017019,17293119335,1
TF1810120017019,7293300639,1
TF1810120017019,7293300635,1
TF1810120017019,7291100436,2
TF1810120017019,17293104838,3
TF1810050019637,16291108635,1
TF1810050019637,16291108639,1
TF1810050019637,16291108634,1
TF1810050019637,16291101236,3
TF1810050019637,16291101239,2
TF1810050019637,35291102839,2
TF1810050019637,16292320237,1
TF1810050019662,16292317935,3
TF1810050019662,16292317939,2
TF1810050019662,16292317937,2
TF1810050019662,16292317938,2
TF1810050020081,16292300536,3
TF1810050020081,15292309935,2
TF1810050020081,26241801238,3
TF1810050020081,16292320036,2
TF1810050020081,16292400135,3
TF1810050020081,15292309936,3
TF1810050020081,6291200838,2
TF1810050020081,26241804537,3
TF1810050009600,28881107542,1
TF1810050009600,18121118440,1
TF1810050009600,18145217042,1
TF1810050009600,18143100643,3
TF1810050009600,28881107541,1
TF1810050009600,18121118442,2
TF1810050009600,18121118443,1
TF1810050020376,18293107635,2
TF1810050020376,18293107636,1
TF1810050020376,18293107637,3
TF1810050020376,18293107638,3
TF1810050020376,18293107639,3
TF1810050020376,18293107640,2
TF1810050020376,28242917438,2
TF1810050020376,28242917437,3
TF1810050020376,28242917435,2
TF1810050020376,28242917436,3
TF1810050019772,16292400035,3
TF1810050019772,20026241235,3
TF1810050019772,20026241236,3
TF1810050019772,15292309935,1
TF1810050019772,20026241138,1
TF1810050019772,15292309936,3
TF1810050019772,20026241135,2
TF1810050020369,18293107339,1
TF1810050020369,18293107335,3
TF1810050020369,18293107338,2
TF1810050020369,18293107337,1
TF1810050020369,18145217041,2
TF1810050009405,18121100040,1
TF1810050009405,18121118443,2
TF1810050009405,18143206843,1
TF1810050009405,28112203840,2
TF1810050020204,28242917538,3
TF1810050020204,28242917537,1
TF1810050020204,28247907239,1
TF1810050020204,28244926138,3
TF1810050020204,28244926139,1
TF1810050020204,28242917535,3
TF1810050020204,28244926137,3
TF1810050019637,26241805338,3
TF1810050019637,26241805337,1
TF1810050019637,26241805335,2
TF1810050019637,26241805336,1
TF1810050019637,26241800637,3
TF1810050019637,26241800638,1
TF1810050019637,15292313035,3
TF1810050019637,15292313036,1
TF1810050019637,16291115236,2
TF1810050019637,16291115235,2
TF1810050019637,26241800636,1
TF1810050019637,15292309935,1
TF1810050020145,16291110437,1
TF1810050020145,16291110436,3
TF1810050020145,16291110435,1
TF1810050020145,26241804535,2
TF1810050020145,16291110439,3
TF1810050020145,16291110337,1
TF1810050020145,16291110336,1
TF1810050020160,28244926136,3
TF1810050020160,28132204642,3
TF1810050020160,28132203043,3
TF1810050020160,28132204643,2
TF1810050020160,28244926338,1
TF1810070019189,18293304339,2
TF1810070019189,28246902936,3
TF1810070019189,28246902938,1
TF1810070019189,18293300339,2
TF1810070019189,18291127337,3
TF1810090016761,17293117638,2
TF1810090016761,17293305939,2
TF1810090016761,17291105738,2
TF1810090016761,28132204641,3
TF1810090016761,17293117636,2
TF1810090016761,17293301339,1
TF1810090016761,17291105737,2
TF1810090016761,17293117639,2
TF1810090016761,17293301335,2
TF1810070019022,18293304339,2
TF1810070019022,18291150039,1
TF1810070019022,18293304335,1
TF1810070019022,28242919237,1
TF1810070019022,18293301736,2
TF1810070019022,28242919236,1
TF1810070019022,28242919238,1
TF1810080028615,40082011241,1
TF1810080028615,40082011140,2
TF1810080028615,40082088939,1
TF1810080028615,26131205942,3
TF1810080028615,88084108941,1
TF1810080028615,26131205938,1
TF1810080028615,40082011143,2
TF1810080028615,88161303140,2
TF1810080028615,40082011242,3
TF1810080028615,18121106239,3
TF1810080028615,88081100142,3
TF1810080028615,26131205940,3
TF1810080020674,7291100438,3
TF1810080020674,7291100434,1
TF1810080027787,28235229936,1
TF1810080020674,88181101038,3
TF1810080027787,40082011144,3
TF1810080020674,88181101042,3
TF1810080027787,17145257640,2
TF1810080020674,88181101040,2
TF1810080027787,17145257638,1
TF1810080020674,88181101041,3
TF1810080027787,7293300337,3
TF1810080020674,7291201939,1
TF1810080027787,7293300338,2
TF1810080027787,28235229938,1
TF1810080020674,7291200336,3
TF1810080027787,28235229940,3
TF1810080027787,28235229935,3
TF1810080020674,7291200337,3
TF1810080027787,17145257639,3
TF1810080027787,17145257641,2
TF1810170016595,18291105337,3
TF1810170016595,18291105338,1
TF1810170016595,18291149436,3
TF1810170016595,18291149438,3
TF1810160006816,18293304435,2
TF1810160006816,18293304436,1
TF1810160006816,18293304437,1
TF1810160006816,18293304438,2
TF1810160006816,18293304439,3
TF1810170009442,18291145536,3
TF1810170009442,18293100838,2
TF1810170009442,28242914636,1
TF1810170009442,28242914638,2
TF1810170009442,28242914637,1
TF1810170009442,18293100836,1
TF1810170016239,18101101638,1
TF1810170016239,27241811636,1
TF1810170016239,27241808936,1
TF1810170016239,27241808937,3
TF1810170016239,28242918739,2
TF1810170016239,27241808935,2
TF1810170016239,18127133340,2
TF1810170016239,18127133341,2
TF1810170016239,18127133338,3
TF1810170014121,18221132238,2
TF1810170014121,18221132237,3
TF1810170014121,18145216941,1
TF1810170014121,18203108839,1
TF1810170014121,7221205239,2
TF1810170014121,28242914339,1
TF1810170014121,18293304137,1
TF1810170014121,18145216939,1
TF1810170014121,18143119041,2
TF1810170013765,18221132338,2
TF1810170013765,18221132335,3
TF1810050020369,18293107340,3
TF1810050020369,18293107336,3
TF1810050020303,18293107337,1
TF1810050020303,18293107338,3
TF1810050020303,18293107339,1
TF1810050020303,18293107335,3
TF1810050020303,18293107336,1
TF1810050020303,28244926140,1
TF1810050019637,56292802637,1
TF1810050019637,6291103439,2
TF1810050019637,6291103436,3
TF1810050019637,56292802635,3
TF1810050019637,56292802636,2
TF1810050019637,26241804535,2
TF1810050019637,26241802537,2
TF1810050020081,16292317937,3
TF1810050020081,16292317935,1
TF1810050020081,16292317938,3
TF1810050020081,26241801236,2
TF1810050020081,16291109136,3
TF1810050020081,16291109135,2
TF1810050020081,16291110438,1
TF1810050020081,16292400036,1
TF1810050020162,26241804537,3
TF1810050020162,16292300535,1
TF1810050020162,26241801239,3
TF1810050020162,6492303437,3
TF1810050020162,6492303438,1
TF1810050020162,6492303436,3
TF1810050020162,20026241136,1
TF1810050020081,16291109134,3
TF1810050020081,16291109138,2
TF1810050020081,26241804337,1
TF1810050020081,26241802638,1
TF1810050020218,20026241135,3
TF1810050020218,20026241237,3
TF1810050020218,16292400036,3
TF1810050020218,20026241236,2
TF1810050020218,20026241139,2
TF1810050020218,15292309935,1
TF1810050020218,20026241137,3
TF1810050020218,20026241136,2
TF1810050009676,18145216938,1
TF1810050020376,28244926140,1
TF1810050020376,28244926135,3
TF1810050009751,18145216940,1
TF1810050009751,88181100442,3
TF1810050009751,88181100441,3
TF1810050009751,17291106736,1
TF1810050009751,7291201537,2
TF1810050009751,27231212137,2
TF1810050009751,27231212138,3
TF1810050009751,88181100438,3
TF1810170016362,88183100940,3
TF1810170016362,18121103238,3
TF1810170016139,20027242135,3
TF1810170016139,18121208140,1
TF1810170016139,18121208138,2
TF1810170016139,18293109335,1
TF1810170016139,18291132436,1
TF1810170016139,18101101640,3
TF1810170016139,18245108839,3
TF1810170013765,18221132336,2
TF1810170013765,18221132337,1
TF1810170013765,18221129435,1
TF1810170013765,27231212440,3
TF1810170013765,18243114737,2
TF1810170013765,18221129438,2
TF1810170013765,18221132237,1
TF1810170013765,18221132238,3
TF1810170013765,18221132235,3
TF1810170013765,18221132236,1
TF1810170016693,18121118443,3
TF1810170016693,28135212142,2
TF1810170016693,88183100940,3
TF1810170016693,88183100942,1
TF1810170016693,18121118544,3
TF1810170016693,18121118543,1
TF1810170016693,18121100041,1
TF1810170016156,17291114835,2
TF1810170016156,17291114838,2
TF1810170016156,17291114836,1
TF1810170016156,7291202038,1
TF1810170016156,7291202035,2
TF1810170016156,27241813339,2
TF1810170016156,27241905837,2
TF1810170016920,28145201838,1
TF1810170016920,28145201841,2
TF1810170016920,28145201837,1
TF1810170016920,28145201842,3
TF1810170016920,18291120339,1
TF1810170016920,18291132436,1
TF1810170014329,17291210037,3
TF1810170014329,18291147938,3
TF1810170014329,28247908335,2
TF1810170014329,28247908338,2
TF1810170014329,28242914335,1
TF1810170014329,18121114640,3
TF1810170014329,18143119140,2
TF1810170014329,18143119141,2
TF1810170014329,18143119138,3
TF1810170014329,18143119142,1
TF1810170014329,88181102240,3
TF1810170014329,18143100442,2
TF1810160006816,18293304838,3
TF1810160006816,18293304836,3
TF1810160006816,18293304837,1
TF1810160006816,28242918236,3
TF1810160006816,28242918238,3
TF1810160006816,17121177841,2
TF1810160006816,17121177840,1
TF1810160006842,17291109437,1
TF1810160006842,17291109435,3
TF1810160006842,18293307037,3
TF1810160006842,18291121539,2
TF1810160006842,17291109436,2
TF1810160006842,18293307036,2
TF1810160006842,17291109439,3
TF1810160006842,17203121036,1
TF1810160006842,28242917435,3
TF1810160006842,18293102136,1
TF1810160006842,28242917436,3
TF1810170016785,16291115235,2
TF1810170016785,16291115238,1
TF1810170016785,27211216436,2
TF1810170016785,27211123938,3
TF1810170016785,27211123937,3
TF1810170016785,27211123939,3
TF1810170016785,7291100234,1
TF1810170014094,28242915935,3
TF1810170014094,28242915938,2
TF1810170014094,28242915936,3
TF1810170014094,28242915937,1
TF1810170014094,28242914339,2
TF1810170014094,28242914335,3
TF1810170014094,28242915939,1
TF1810170014094,18203108838,1
TF1810170014094,18143111641,1
TF1810050020220,28244926037,2
TF1810050020220,28244926438,3
TF1810050020220,28244926439,1
TF1810050020220,28244926436,1
TF1810050020220,28242914637,1
TF1810050020220,18143114842,3
TF1810050020220,28244926038,1
TF1810050020220,28244926139,2
TF1810050023819,18293306735,3
TF1810050023819,18293306736,3
TF1810050023819,18293306737,1
TF1810050023819,18293306738,1
TF1810050023819,18293306739,2
TF1810050023586,18121110845,1
TF1810050023586,18121118443,3
TF1810050023586,18121110844,2
TF1810050023586,18121110843,1
TF1810050023586,18291120138,3
TF1810050023586,18291120137,2
TF1810050023586,18291144536,1
TF1810050023586,18291144537,3
TF1810050023586,18143100439,3
TF1810050023586,18121105639,2
TF1810050023586,18121118438,2
TF1810050023586,18143100442,2
TF1810050023586,18121105641,1
TF1810050023586,18121105640,2
TF1810060006285,28242919338,1
TF1810060006285,28135210539,2
TF1810060006285,18291144337,1
TF1810060006285,88183100442,1
TF1810060006285,18291145136,1
TF1810060006285,18291145137,3
TF1810060006285,18291145135,3
TF1810050023647,18143100643,2
TF1810050023647,18121118141,1
TF1810050023647,28244926037,1
TF1810050023647,18121118140,2
TF1810050023647,28244926035,1
TF1810050023647,28244926036,1
TF1810050023647,18121118443,2
TF1810050023647,18291120140,2
TF1810050023647,18291120135,3
TF1810050023647,18293304338,2
TF1810050023647,28235229936,3
TF1810050023819,18121105440,1
TF1810050023819,18143100439,1
TF1810050023819,18121105442,1
TF1810050023819,18291122636,1
TF1810050023819,18291122638,1
TF1810050023819,18121116140,2
TF1810050023819,18121105441,3
TF1810050023819,18293304336,2
TF1810050023819,18293304337,3
TF1810050023819,18121116141,3
TF1810050023819,28244926136,1
TF1810060006619,18291144335,1
TF1810060006619,18291145535,3
TF1810060006619,18291144338,3
TF1810060006619,18161309741,2
TF1810050019637,16291109135,1
TF1810050019637,16291109138,3
TF1810050019637,26241807635,3
TF1810050020162,6291201935,2
TF1810050020162,6291200837,2
TF1810050020162,16292317837,3
TF1810050020162,16292317835,3
TF1810050020162,20026241135,2
TF1810050020162,15292309935,3
TF1810050020162,20026241137,2
TF1810050009405,18145100340,1
TF1810050009405,18121100042,3
TF1810050009405,18145111843,2
TF1810050009405,18145111841,2
TF1810050009405,18121100043,2
TF1810050009405,28133204540,3
TF1810050009405,28133204541,1
TF1810050009405,18121100038,1
TF1810050009405,28133204539,1
TF1810050009405,28881107542,1
TF1810050009405,28132203042,2
TF1810050009405,28132203041,2
TF1810050019662,16291101235,1
TF1810050019662,26241801237,2
TF1810050019662,20026241137,2
TF1810050019662,16291108736,3
TF1810050019662,16291101238,1
TF1810050019662,20026241236,1
TF1810050019662,16291108734,1
TF1810050019662,16292300536,3
TF1810050019662,26241804535,2
TF1810050019662,26241801235,2
TF1810050019662,20026241238,2
TF1810050020081,26241805338,3
TF1810050020081,16291108735,1
TF1810050020081,16291108736,1
TF1810050020081,26241804535,3
TF1810050020081,20026241139,2
TF1810050020081,16292317838,1
TF1810050020081,16292317836,2
TF1810050020329,28244926037,2
TF1810080028615,18145100041,3
TF1810080028615,28882200142,1
TF1810080028615,18145100040,2
TF1810080028615,28882200140,1
TF1810080028615,40082011239,1
TF1810080028615,40082011243,3
TF1810080028615,28882200138,3
TF1810080028615,28882200139,2
TF1810080021061,7291200339,3
TF1810080021061,7291100239,2
TF1810080021061,7291100236,1
TF1810080021061,7291100437,3
TF1810080021061,7291100639,3
TF1810080021061,7291100237,1
TF1810080021061,7291100438,2
TF1810070018940,18293301738,1
TF1810070018940,18291121538,3
TF1810070018940,18293301735,1
TF1810070018940,18293301736,1
TF1810070018940,18293301737,2
TF1810070018940,28242919239,3
TF1810070018940,18291127336,3
TF1810070018940,18293301739,1
TF1810170016139,18245108835,2
TF1810170016139,18293109336,2
TF1810170016139,17291103436,3
TF1810170016139,17291103435,3
TF1810170016139,18127122241,3
TF1810170016785,16292317535,1
TF1810170016785,16292317536,2
TF1810170016785,16292317537,1
TF1810170016785,16292317538,3
TF1810170016785,16292317539,1
TF1810170016785,16291114935,1
TF1810170016785,16291114936,1
TF1810170016785,16291114937,2
TF1810170016785,16291114938,1
TF1810170016785,16291114939,2
TF1810170016537,18121118442,3
TF1810170016537,18293311037,3
TF1810170016537,18203108838,1
TF1810170016537,18203108837,2
TF1810170016537,18143116341,2
TF1810170016537,18143116339,3
TF1810170016537,28136202543,1
TF1810170016537,18145216942,2
TF1810170016537,88183100841,3
TF1810170016741,28142200638,1
TF1810170016741,28142200639,3
TF1810170016741,28142200640,2
TF1810170016741,28142200641,3
TF1810170016741,28142200642,2
TF1810170016741,28142200643,1
TF1810170016778,18291149439,2
TF1810170016778,18291132439,3
TF1810170016778,18291149437,2
TF1810170016778,18291132434,1
TF1810170016778,18291105336,2
TF1810170009424,18293100737,2
TF1810170009424,18293100734,1
TF1810170009424,18291145537,2
TF1810170009424,28242914637,2
TF1810170009424,28242914636,1
TF1810170009424,28242914638,2
TF1810170009424,18203109437,3
TF1810170009424,18291145538,3
TF1810170009424,18293100738,3
TF1810170009424,18291145536,2
TF1810170013923,18221126435,2
TF1810170013923,18221126436,2
TF1810170013923,18221126438,2
TF1810170013923,18143500039,1
TF1810170013923,18291145337,3
TF1810170013923,18143500040,3
TF1810170013923,18143500038,2
TF1810170013923,18143500042,2
TF1810170013923,28242914337,3
TF1810170013923,18143500041,2
TF1810170013923,18143500043,1
TF1810170013923,18243114737,1
TF1810170013923,17291210037,2
TF1810170013923,17291210038,2
TF1810170013923,28119202842,3
TF1810170014003,28242300938,2
TF1810170014003,18143119143,3
TF1810170014003,18143119138,3
TF1810170014003,18143119142,2
TF1810170014003,18291147936,1
TF1810170014003,18293304138,1
TF1810170014003,28242914335,2
TF1810070018940,28244926037,2
TF1810070018940,28242919237,1
TF1810070018987,28242919738,3
TF1810070018987,28242919737,1
TF1810070018987,18293104638,3
TF1810070018987,28242919740,2
TF1810070018987,18293104639,3
TF1810090016808,17293113939,3
TF1810090016808,25241808239,1
TF1810090016808,17293305937,3
TF1810090016808,18291132835,1
TF1810090016808,18291132838,1
TF1810090016808,17293301335,1
TF1810090016808,25241808238,3
TF1810080020674,85201105443,1
TF1810080020674,28132204640,3
TF1810080020674,28132204642,1
TF1810080020674,28132204638,2
TF1810080020674,7291100336,1
TF1810080020674,88082105243,3
TF1810080020674,88082105242,2
TF1810080020674,7291100335,2
TF1810080020674,7291100339,2
TF1810080020674,7291100337,2
TF1810090015952,17293305938,2
TF1810090015952,17293113137,1
TF1810090015952,17293113136,3
TF1810090015952,25241808239,2
TF1810090015952,25241808235,2
TF1810090015952,17293113135,1
TF1810090015952,17291105736,3
TF1810090016501,18291127337,3
TF1810090016501,18291121535,3
TF1810090016501,18291121537,3
TF1810090016501,18291121536,2
TF1810090016501,18293304336,1
TF1810090016501,18293304338,3
TF1810090016501,18293304335,2
TF1810090016501,25241808239,3
TF1810090016501,25241808238,1
TF1810090016501,28132204640,2
TF1810090016501,28132204641,2
TF1810090016409,18291121536,3
TF1810090016409,17293114438,2
TF1810090016409,17291117537,3
TF1810090016681,18291132837,2
TF1810090016681,17291204736,3
TF1810090016681,18143115942,1
TF1810090016681,18293304337,2
TF1810090016681,17293113937,3
TF1810090016681,17293113935,3
TF1810090016681,18291121537,2
TF1810090016681,17291217438,3
TF1810090016681,25241808239,3
TF1810080028605,18145100041,2
TF1810080028605,18145100043,2
TF1810080028605,28882200138,1
TF1810080028605,18143100440,1
TF1810080028605,28882200038,3
TF1810080020674,88084108940,2
TF1810080020674,88161303938,1
TF1810080020674,88161303940,2
TF1810090016027,17293113937,1
TF1810090016027,17293113935,3
TF1810090016027,18291121535,1
TF1810090016761,18291143836,1
TF1810090016761,18221123838,3
TF1810090016761,18221123836,1
TF1810090016761,17291105739,3
TF1810090016761,28132204739,3
TF1810090016761,28132204742,2
TF1810090016761,25241808237,3
TF1810090016761,25241808235,3
TF1810090016761,17291117536,2
TF1810090016761,28132204638,1
TF1810090016761,17293113936,3
TF1810090016761,17291105735,2
TF1810080027495,17145257639,2
TF1810080027495,17145257641,2
TF1810080027495,40082011238,1
TF1810080027495,40082011240,3
TF1810080027495,40082011239,3
TF1810080027495,18127100038,3
TF1810080021061,57143218143,1
TF1810080021061,28881108341,1
TF1810080021061,88082105243,2
TF1810080021061,27241812236,3
TF1810080021061,17221108037,2
TF1810080021061,88082105141,2
TF1810080028668,40082011242,1
TF1810080028668,28882200139,1
TF1810080028668,18143204542,3
TF1810080028668,40082088942,2
TF1810080028668,28882200142,3
TF1810080028668,28882200041,2
TF1810080028668,40082088941,1
TF1810080028668,40082011142,2
TF1810080028668,40082088940,2
608056333,39399311538,3
TF1810050020329,18293306134,2
TF1810050020329,18293306135,1
TF1810050020329,18293306136,3
TF1810050020329,18293306137,2
TF1810050020329,18293306138,1
TF1810050020329,18293306139,1
TF1810050020227,18293107635,1
TF1810050020227,18293107636,3
TF1810050020227,18293107637,1
TF1810050020227,18293107638,1
TF1810050020227,18293107639,2
TF1810050020227,18293107640,2
TF1810050020220,28132203040,3
TF1810050020220,28132204640,2
TF1810050020220,28132204642,3
TF1810050020220,28132204643,1
TF1810050020220,28132204641,3
TF1810050020220,28132204639,2
TF1810050019662,16291101239,3
TF1810050019662,16291115234,1
TF1810050019662,16291101236,1
TF1810050009645,28132204640,2
TF1810050009645,18121118442,1
TF1810050009645,28242300935,2
TF1810050009645,28132204638,1
TF1810050009645,28242300938,2
TF1810050009645,18245108737,3
TF1810050009645,18245108736,3
TF1810050009236,18145112541,3
TF1810050009236,18145112542,1
TF1810050009236,18145112540,1
TF1810050009236,18145112539,1
TF1810050009236,18145112543,2
TF1810050009236,18145112538,3
TF1810050009236,17243100036,2
TF1810050009236,17243100037,3
TF1810050009236,28135205743,3
TF1810050009236,18143206843,3
TF1810050009236,28135205739,1
TF1810050009236,28135205740,2
TF1810050009236,18165100942,2
TF1810050009236,18165100941,2
TF1810050009802,17243101535,1
TF1810050009802,27235202138,1
TF1810050009802,17243101537,1
TF1810050009802,17133102841,2
TF1810050009802,27135201239,2
TF1810050009802,27135201240,3
TF1810050009802,27135201242,1
TF1810050009588,18143500139,1
TF1810050009588,18143500140,1
TF1810050009588,27131224843,3
TF1810050009588,17243104538,1
TF1810050009588,18143500138,3
TF1810050009588,18143500143,3
TF1810050009588,18143500141,3
TF1810050009588,18143500142,2
TF1810050009588,18145201641,2
TF1810050009588,18145111040,2
TF1810050009588,18145201640,3
TF1810050009588,28135212741,2
TF1810050009588,28135212739,1
TF1810050009588,28135212738,2
TF1810090016808,18293304339,2
TF1810090016808,18291132837,2
TF1810090016808,17293301339,3
TF1810090016808,18293304337,2
TF1810090016808,17293113937,3
TF1810090016808,17291105735,2
TF1810090016808,18291121539,1
TF1810090016808,88163500241,1
TF1810090016808,88163500242,2
TF1810090016808,88163500238,2
TF1810080020674,88082107739,3
TF1810080020674,88082107738,1
TF1810080020674,88181102242,2
TF1810080020674,88082107741,1
TF1810080020674,88082107742,1
TF1810080020674,28135212739,1
TF1810080020674,28882307238,2
TF1810080028640,28882200142,1
TF1810080028640,28882200140,3
TF1810080028640,18121109641,2
TF1810080028640,18221204538,1
TF1810080028640,18221204537,2
TF1810060006619,18161311141,1
TF1810060006619,18161309740,2
TF1810060006619,18161309739,3
TF1810060006619,18121109638,1
TF1810060006619,18143205538,3
TF1810060021824,7291201637,2
TF1810060021824,7291201639,1
TF1810060021824,17291110737,3
TF1810060021824,17291110734,1
TF1810060021824,17293302336,1
TF1810060021824,17291110735,3
TF1810060021824,7291100237,3
TF1810060021824,28242919339,2
TF1810060021824,18143100639,3
TF1810060021824,28244933436,1
TF1810060021824,28244933438,1
TF1810060021824,18143116041,1
TF1810060021717,28132204841,3
TF1810060021717,28132204842,2
TF1810060021717,28132204840,2
TF1810060021717,17291110735,3
TF1810060021717,28132204838,1
TF1810060021717,17291110736,3
TF1810060021717,7291100239,3
TF1810060021717,28132203039,1
TF1810060021717,28132203040,1
TF1810060021717,28135212239,2
TF1810060006285,28242919739,1
TF1810060021717,28132204843,2
TF1810060006285,18291144338,1
TF1810060021717,28135212738,1
TF1810060006285,20026240238,1
TF1810060006285,18291147035,1
TF1810060006285,28242919736,1
TF1810060006285,28242919336,1
TF1810060006285,18291144335,3
TF1810060021717,28242300936,3
TF1810060006285,18221122136,3
TF1810060006285,18121105840,1
TF1810050023647,18291144736,2
TF1810050023647,18291144735,1
TF1810050023647,18291144738,1
TF1810050023647,18291144737,1
TF1810050023647,18291145535,2
TF1810050023647,18121118440,1
TF1810060021642,17291110639,2
TF1810060021642,28244933537,3
TF1810060021642,7201100239,3
TF1810060021642,7201100236,2
TF1810060021642,18121116139,3
TF1810080027954,40082011142,3
TF1810090016695,18293304339,3
TF1810090016695,18293304338,1
TF1810090016695,18245101537,2
TF1810090016695,18293304336,3
TF1810090016626,17293117636,2
TF1810090016626,17293117639,1
TF1810090016626,17293301339,1
TF1810090016626,17293301338,3
TF1810070018876,18293301735,1
TF1810070018876,18293301736,2
TF1810070018876,18293301737,2
TF1810070018876,18293301738,3
TF1810070018876,18293301739,3
TF1810070018876,18293301740,2
TF1810080021104,28882307235,3
TF1810080021104,28882307236,1
TF1810080021104,28882307237,3
TF1810080020674,88161303943,2
TF1810080020674,88161303942,2
TF1810080020674,88161303941,2
TF1810080028311,28882200143,2
TF1810080028311,18145104542,1
TF1810080028311,40082011141,2
TF1810080028311,88082100840,1
TF1810080028311,28882200140,1
TF1810080028311,40082011144,1
TF1810080028311,40082011139,2
TF1810080028311,40082011140,3
TF1810080028311,40082088940,2
TF1810080028311,40082011138,3
TF1810090016375,18293304336,3
TF1810090016375,25241808237,1
TF1810090016375,17291204736,2
TF1810120016687,17293106637,2
